Client_ID,Name,Gender,Income
5038,Client_5038,Undefined,30000
5039,Client_5039,Male,30000
5040,Client_5040,Undefined,-1
5041,Client_5041,Female,10000
5042,Client_5042,Undefined,10000
5043,Client_5043,Undefined,50000
5044,Client_5044,Male,90000
5045,Client_5045,Undefined,30000
5046,Client_5046,Undefined,90000
5047,Client_5047,Undefined,100000
5048,Client_5048,Female,10000
5049,Client_5049,Female,100000
5050,Client_5050,Undefined,70000
5051,Client_5051,Undefined,50000
5052,Client_5052,Undefined,90000
5053,Client_5053,Female,90000
5054,Client_5054,Undefined,20000
5055,Client_5055,Undefined,80000
5056,Client_5056,Female,100000
5057,Client_5057,Undefined,-1
5058,Client_5058,Male,10000
5059,Client_5059,Undefined,50000
5060,Client_5060,Female,80000
5061,Client_5061,Male,70000
5062,Client_5062,Female,70000
5063,Client_5063,Female,20000
5064,Client_5064,Male,70000
5065,Client_5065,Male,40000
5066,Client_5066,Male,80000
5067,Client_5067,Female,60000
5068,Client_5068,Female,40000
5069,Client_5069,Male,90000
5070,Client_5070,Undefined,-1
5071,Client_5071,Undefined,80000
5072,Client_5072,Female,60000
5073,Client_5073,Undefined,100000
5074,Client_5074,Female,30000
5075,Client_5075,Undefined,40000
5076,Client_5076,Male,90000
5077,Client_5077,Male,30000
5078,Client_5078,Undefined,30000
5079,Client_5079,Undefined,20000
5080,Client_5080,Undefined,50000
5081,Client_5081,Female,100000
5082,Client_5082,Male,30000
5083,Client_5083,Female,70000
5084,Client_5084,Female,-1
5085,Client_5085,Female,90000
5086,Client_5086,Male,40000
5087,Client_5087,Undefined,40000
5088,Client_5088,Undefined,60000
5089,Client_5089,Undefined,40000
5090,Client_5090,Undefined,90000
5091,Client_5091,Female,-1
5092,Client_5092,Female,80000
5093,Client_5093,Female,80000
5094,Client_5094,Male,30000
5095,Client_5095,Male,50000
5096,Client_5096,Male,20000
5097,Client_5097,Undefined,10000
5098,Client_5098,Male,90000
5099,Client_5099,Male,30000
5100,Client_5100,Female,80000
5101,Client_5101,Undefined,100000
5102,Client_5102,Male,30000
5103,Client_5103,Undefined,30000
5104,Client_5104,Female,10000
5105,Client_5105,Male,80000
5106,Client_5106,Male,20000
5107,Client_5107,Undefined,80000
5108,Client_5108,Female,10000
5109,Client_5109,Female,90000
5110,Client_5110,Undefined,80000
5111,Client_5111,Undefined,90000
5112,Client_5112,Undefined,10000
5113,Client_5113,Undefined,10000
5114,Client_5114,Undefined,90000
5115,Client_5115,Female,60000
5116,Client_5116,Undefined,50000
5117,Client_5117,Undefined,50000
5118,Client_5118,Undefined,90000
5119,Client_5119,Male,80000
5120,Client_5120,Male,20000
5121,Client_5121,Male,-1
5122,Client_5122,Female,10000
5123,Client_5123,Undefined,10000
5124,Client_5124,Male,-1
5125,Client_5125,Undefined,50000
5126,Client_5126,Male,-1
5127,Client_5127,Male,20000
5128,Client_5128,Male,70000
5129,Client_5129,Male,100000
5130,Client_5130,Male,40000
5131,Client_5131,Female,100000
5132,Client_5132,Undefined,30000
5133,Client_5133,Female,20000
5134,Client_5134,Male,50000
5135,Client_5135,Female,-1
5136,Client_5136,Male,40000
5137,Client_5137,Female,20000
5138,Client_5138,Undefined,-1
5139,Client_5139,Female,60000
5140,Client_5140,Female,20000
5141,Client_5141,Undefined,40000
5142,Client_5142,Male,20000
5143,Client_5143,Female,100000
5144,Client_5144,Female,10000
5145,Client_5145,Undefined,50000
5146,Client_5146,Female,20000
5147,Client_5147,Male,90000
5148,Client_5148,Female,50000
5149,Client_5149,Male,90000
5150,Client_5150,Female,40000
5151,Client_5151,Male,30000
5152,Client_5152,Female,50000
5153,Client_5153,Female,40000
5154,Client_5154,Undefined,60000
5155,Client_5155,Male,20000
5156,Client_5156,Female,20000
5157,Client_5157,Male,10000
5158,Client_5158,Undefined,40000
5159,Client_5159,Male,30000
5160,Client_5160,Undefined,20000
5161,Client_5161,Undefined,70000
5162,Client_5162,Female,10000
5163,Client_5163,Undefined,70000
5164,Client_5164,Female,50000
5165,Client_5165,Male,100000
5166,Client_5166,Male,40000
5167,Client_5167,Female,40000
5168,Client_5168,Undefined,20000
5169,Client_5169,Male,80000
5170,Client_5170,Undefined,100000
5171,Client_5171,Male,90000
5172,Client_5172,Male,50000
5173,Client_5173,Undefined,100000
5174,Client_5174,Male,80000
5175,Client_5175,Undefined,30000
5176,Client_5176,Undefined,60000
5177,Client_5177,Female,20000
5178,Client_5178,Undefined,-1
5179,Client_5179,Undefined,80000
5180,Client_5180,Male,60000
5181,Client_5181,Undefined,30000
5182,Client_5182,Female,90000
5183,Client_5183,Male,60000
5184,Client_5184,Female,50000
5185,Client_5185,Undefined,70000
5186,Client_5186,Female,-1
5187,Client_5187,Female,80000
5188,Client_5188,Undefined,70000
5189,Client_5189,Undefined,50000
5190,Client_5190,Female,100000
5191,Client_5191,Male,30000
5192,Client_5192,Male,30000
5193,Client_5193,Male,80000
5194,Client_5194,Female,80000
5195,Client_5195,Female,70000
5196,Client_5196,Male,10000
5197,Client_5197,Male,20000
5198,Client_5198,Undefined,60000
5199,Client_5199,Undefined,60000
5200,Client_5200,Female,80000
5201,Client_5201,Undefined,80000
5202,Client_5202,Female,70000
5203,Client_5203,Male,80000
5204,Client_5204,Female,50000
5205,Client_5205,Male,80000
5206,Client_5206,Undefined,20000
5207,Client_5207,Undefined,40000
5208,Client_5208,Male,40000
5209,Client_5209,Undefined,90000
5210,Client_5210,Male,30000
5211,Client_5211,Male,90000
5212,Client_5212,Undefined,100000
5213,Client_5213,Undefined,40000
5214,Client_5214,Undefined,-1
5215,Client_5215,Undefined,40000
5216,Client_5216,Female,80000
5217,Client_5217,Male,40000
5218,Client_5218,Female,50000
5219,Client_5219,Undefined,10000
5220,Client_5220,Male,40000
5221,Client_5221,Male,60000
5222,Client_5222,Male,10000
5223,Client_5223,Male,90000
5224,Client_5224,Female,90000
5225,Client_5225,Female,60000
5226,Client_5226,Undefined,10000
5227,Client_5227,Undefined,100000
5228,Client_5228,Female,100000
5229,Client_5229,Undefined,10000
5230,Client_5230,Male,40000
5231,Client_5231,Female,60000
5232,Client_5232,Female,20000
5233,Client_5233,Male,-1
5234,Client_5234,Undefined,20000
5235,Client_5235,Female,30000
5236,Client_5236,Male,50000
5237,Client_5237,Female,100000
5238,Client_5238,Female,90000
5239,Client_5239,Undefined,90000
5240,Client_5240,Undefined,10000
5241,Client_5241,Male,70000
5242,Client_5242,Male,100000
5243,Client_5243,Female,50000
5244,Client_5244,Female,90000
5245,Client_5245,Female,40000
5246,Client_5246,Female,30000
5247,Client_5247,Female,60000
5248,Client_5248,Male,50000
5249,Client_5249,Undefined,100000
5250,Client_5250,Female,80000
5251,Client_5251,Undefined,50000
5252,Client_5252,Male,90000
5253,Client_5253,Undefined,30000
5254,Client_5254,Male,100000
5255,Client_5255,Female,60000
5256,Client_5256,Female,90000
5257,Client_5257,Male,70000
5258,Client_5258,Female,80000
5259,Client_5259,Male,10000
5260,Client_5260,Undefined,30000
5261,Client_5261,Undefined,-1
5262,Client_5262,Undefined,-1
5263,Client_5263,Female,20000
5264,Client_5264,Male,-1
5265,Client_5265,Undefined,10000
5266,Client_5266,Undefined,100000
5267,Client_5267,Male,40000
5268,Client_5268,Female,100000
5269,Client_5269,Male,50000
5270,Client_5270,Undefined,60000
5271,Client_5271,Female,80000
5272,Client_5272,Undefined,-1
5273,Client_5273,Undefined,-1
5274,Client_5274,Male,80000
5275,Client_5275,Male,40000
5276,Client_5276,Undefined,90000
5277,Client_5277,Female,50000
5278,Client_5278,Female,60000
5279,Client_5279,Female,70000
5280,Client_5280,Undefined,60000
5281,Client_5281,Female,60000
5282,Client_5282,Undefined,70000
5283,Client_5283,Undefined,90000
5284,Client_5284,Undefined,50000
5285,Client_5285,Female,60000
5286,Client_5286,Male,30000
5287,Client_5287,Female,30000
5288,Client_5288,Undefined,10000
5289,Client_5289,Undefined,20000
5290,Client_5290,Undefined,10000
5291,Client_5291,Female,-1
5292,Client_5292,Undefined,30000
5293,Client_5293,Male,-1
5294,Client_5294,Undefined,30000
5295,Client_5295,Undefined,80000
5296,Client_5296,Male,80000
5297,Client_5297,Male,20000
5298,Client_5298,Male,20000
5299,Client_5299,Female,20000
5300,Client_5300,Male,50000
5301,Client_5301,Male,-1
5302,Client_5302,Female,100000
5303,Client_5303,Undefined,40000
5304,Client_5304,Male,-1
5305,Client_5305,Female,20000
5306,Client_5306,Undefined,70000
5307,Client_5307,Undefined,10000
5308,Client_5308,Male,30000
5309,Client_5309,Undefined,-1
5310,Client_5310,Undefined,50000
5311,Client_5311,Undefined,20000
5312,Client_5312,Female,100000
5313,Client_5313,Undefined,40000
5314,Client_5314,Male,20000
5315,Client_5315,Undefined,50000
5316,Client_5316,Undefined,100000
5317,Client_5317,Male,70000
5318,Client_5318,Female,30000
5319,Client_5319,Male,30000
5320,Client_5320,Undefined,30000
5321,Client_5321,Female,60000
5322,Client_5322,Undefined,70000
5323,Client_5323,Female,50000
5324,Client_5324,Undefined,10000
5325,Client_5325,Female,20000
5326,Client_5326,Female,90000
5327,Client_5327,Undefined,70000
5328,Client_5328,Female,60000
5329,Client_5329,Male,50000
5330,Client_5330,Female,40000
5331,Client_5331,Female,100000
5332,Client_5332,Undefined,60000
5333,Client_5333,Male,-1
5334,Client_5334,Male,90000
5335,Client_5335,Male,-1
5336,Client_5336,Female,60000
5337,Client_5337,Male,90000
5338,Client_5338,Female,100000
5339,Client_5339,Undefined,50000
5340,Client_5340,Female,60000
5341,Client_5341,Male,70000
5342,Client_5342,Female,70000
5343,Client_5343,Female,90000
5344,Client_5344,Male,40000
5345,Client_5345,Undefined,100000
5346,Client_5346,Female,70000
5347,Client_5347,Male,40000
5348,Client_5348,Undefined,-1
5349,Client_5349,Female,80000
5350,Client_5350,Undefined,40000
5351,Client_5351,Male,90000
5352,Client_5352,Undefined,60000
5353,Client_5353,Female,40000
5354,Client_5354,Male,90000
5355,Client_5355,Female,30000
5356,Client_5356,Female,80000
5357,Client_5357,Male,70000
5358,Client_5358,Male,100000
5359,Client_5359,Male,20000
5360,Client_5360,Male,40000
5361,Client_5361,Male,90000
5362,Client_5362,Male,60000
5363,Client_5363,Undefined,-1
5364,Client_5364,Undefined,30000
5365,Client_5365,Undefined,10000
5366,Client_5366,Female,40000
5367,Client_5367,Female,50000
5368,Client_5368,Male,70000
5369,Client_5369,Male,70000
5370,Client_5370,Female,30000
5371,Client_5371,Undefined,70000
5372,Client_5372,Undefined,90000
5373,Client_5373,Female,80000
5374,Client_5374,Male,30000
5375,Client_5375,Male,10000
5376,Client_5376,Undefined,10000
5377,Client_5377,Female,10000
5378,Client_5378,Undefined,10000
5379,Client_5379,Male,10000
5380,Client_5380,Female,30000
5381,Client_5381,Female,30000
5382,Client_5382,Female,90000
5383,Client_5383,Female,50000
5384,Client_5384,Undefined,100000
5385,Client_5385,Undefined,100000
5386,Client_5386,Male,20000
5387,Client_5387,Undefined,60000
5388,Client_5388,Undefined,20000
5389,Client_5389,Male,100000
5390,Client_5390,Undefined,80000
5391,Client_5391,Undefined,30000
5392,Client_5392,Undefined,40000
5393,Client_5393,Female,70000
5394,Client_5394,Male,90000
5395,Client_5395,Undefined,40000
5396,Client_5396,Undefined,10000
5397,Client_5397,Undefined,70000
5398,Client_5398,Female,-1
5399,Client_5399,Male,60000
5400,Client_5400,Male,90000
5401,Client_5401,Male,80000
5402,Client_5402,Undefined,60000
5403,Client_5403,Male,50000
5404,Client_5404,Male,20000
5405,Client_5405,Male,10000
5406,Client_5406,Male,20000
5407,Client_5407,Male,100000
5408,Client_5408,Male,60000
5409,Client_5409,Female,70000
5410,Client_5410,Male,20000
5411,Client_5411,Female,70000
5412,Client_5412,Undefined,60000
5413,Client_5413,Undefined,-1
5414,Client_5414,Male,70000
5415,Client_5415,Undefined,70000
5416,Client_5416,Undefined,70000
5417,Client_5417,Male,30000
5418,Client_5418,Undefined,80000
5419,Client_5419,Female,80000
5420,Client_5420,Female,60000
5421,Client_5421,Female,50000
5422,Client_5422,Female,30000
5423,Client_5423,Male,80000
5424,Client_5424,Female,80000
5425,Client_5425,Female,-1
5426,Client_5426,Undefined,100000
5427,Client_5427,Undefined,-1
5428,Client_5428,Male,60000
5429,Client_5429,Male,80000
5430,Client_5430,Undefined,-1
5431,Client_5431,Undefined,100000
5432,Client_5432,Female,50000
5433,Client_5433,Female,30000
5434,Client_5434,Female,50000
5435,Client_5435,Undefined,50000
5436,Client_5436,Male,70000
5437,Client_5437,Male,20000
5438,Client_5438,Female,-1
5439,Client_5439,Male,70000
5440,Client_5440,Female,10000
5441,Client_5441,Undefined,30000
5442,Client_5442,Female,90000
5443,Client_5443,Female,80000
5444,Client_5444,Undefined,90000
5445,Client_5445,Male,70000
5446,Client_5446,Female,20000
5447,Client_5447,Undefined,70000
5448,Client_5448,Undefined,70000
5449,Client_5449,Female,90000
5450,Client_5450,Female,30000
5451,Client_5451,Undefined,90000
5452,Client_5452,Female,20000
5453,Client_5453,Undefined,-1
5454,Client_5454,Undefined,30000
5455,Client_5455,Undefined,70000
5456,Client_5456,Female,30000
5457,Client_5457,Female,80000
5458,Client_5458,Undefined,70000
5459,Client_5459,Male,80000
5460,Client_5460,Undefined,70000
5461,Client_5461,Female,60000
5462,Client_5462,Undefined,40000
5463,Client_5463,Male,60000
5464,Client_5464,Female,-1
5465,Client_5465,Male,60000
5466,Client_5466,Male,80000
5467,Client_5467,Female,30000
5468,Client_5468,Undefined,20000
5469,Client_5469,Female,50000
5470,Client_5470,Female,10000
5471,Client_5471,Male,40000
5472,Client_5472,Female,40000
5473,Client_5473,Female,20000
5474,Client_5474,Undefined,90000
5475,Client_5475,Undefined,70000
5476,Client_5476,Female,-1
5477,Client_5477,Male,50000
5478,Client_5478,Female,100000
5479,Client_5479,Male,40000
5480,Client_5480,Male,-1
5481,Client_5481,Male,60000
5482,Client_5482,Female,90000
5483,Client_5483,Undefined,90000
5484,Client_5484,Female,20000
5485,Client_5485,Undefined,80000
5486,Client_5486,Female,-1
5487,Client_5487,Male,60000
5488,Client_5488,Female,90000
5489,Client_5489,Undefined,60000
5490,Client_5490,Female,10000
5491,Client_5491,Female,40000
5492,Client_5492,Undefined,20000
5493,Client_5493,Undefined,80000
5494,Client_5494,Undefined,10000
5495,Client_5495,Male,70000
5496,Client_5496,Undefined,100000
5497,Client_5497,Male,70000
5498,Client_5498,Undefined,10000
5499,Client_5499,Undefined,40000
5500,Client_5500,Male,-1
5501,Client_5501,Undefined,80000
5502,Client_5502,Female,10000
5503,Client_5503,Female,10000
5504,Client_5504,Male,-1
5505,Client_5505,Female,-1
5506,Client_5506,Undefined,60000
5507,Client_5507,Undefined,-1
5508,Client_5508,Undefined,40000
5509,Client_5509,Female,40000
5510,Client_5510,Undefined,100000
5511,Client_5511,Undefined,10000
5512,Client_5512,Male,30000
5513,Client_5513,Male,50000
5514,Client_5514,Male,10000
5515,Client_5515,Male,30000
5516,Client_5516,Male,-1
5517,Client_5517,Male,50000
5518,Client_5518,Female,70000
5519,Client_5519,Male,80000
5520,Client_5520,Male,10000
5521,Client_5521,Female,30000
5522,Client_5522,Undefined,90000
5523,Client_5523,Female,20000
5524,Client_5524,Undefined,40000
5525,Client_5525,Male,70000
5526,Client_5526,Female,20000
5527,Client_5527,Female,60000
5528,Client_5528,Undefined,70000
5529,Client_5529,Female,30000
5530,Client_5530,Female,-1
5531,Client_5531,Male,30000
5532,Client_5532,Female,10000
5533,Client_5533,Female,30000
5534,Client_5534,Male,10000
5535,Client_5535,Female,60000
5536,Client_5536,Undefined,70000
5537,Client_5537,Undefined,80000
5538,Client_5538,Undefined,-1
5539,Client_5539,Female,-1
5540,Client_5540,Undefined,90000
5541,Client_5541,Undefined,60000
5542,Client_5542,Male,-1
5543,Client_5543,Undefined,40000
5544,Client_5544,Undefined,20000
5545,Client_5545,Male,10000
5546,Client_5546,Undefined,50000
5547,Client_5547,Undefined,10000
5548,Client_5548,Female,70000
5549,Client_5549,Male,90000
5550,Client_5550,Male,80000
5551,Client_5551,Female,60000
5552,Client_5552,Male,80000
5553,Client_5553,Undefined,60000
5554,Client_5554,Female,90000
5555,Client_5555,Female,30000
5556,Client_5556,Female,80000
5557,Client_5557,Male,90000
5558,Client_5558,Female,50000
5559,Client_5559,Undefined,100000
5560,Client_5560,Undefined,50000
5561,Client_5561,Female,80000
5562,Client_5562,Undefined,70000
5563,Client_5563,Female,20000
5564,Client_5564,Undefined,90000
5565,Client_5565,Male,40000
5566,Client_5566,Male,90000
5567,Client_5567,Male,40000
5568,Client_5568,Male,10000
5569,Client_5569,Female,30000
5570,Client_5570,Male,90000
5571,Client_5571,Undefined,100000
5572,Client_5572,Female,90000
5573,Client_5573,Male,90000
5574,Client_5574,Undefined,80000
5575,Client_5575,Male,20000
5576,Client_5576,Undefined,70000
5577,Client_5577,Female,100000
5578,Client_5578,Undefined,10000
5579,Client_5579,Male,60000
5580,Client_5580,Undefined,-1
5581,Client_5581,Undefined,100000
5582,Client_5582,Undefined,70000
5583,Client_5583,Male,100000
5584,Client_5584,Undefined,20000
5585,Client_5585,Male,70000
5586,Client_5586,Undefined,10000
5587,Client_5587,Female,90000
5588,Client_5588,Male,40000
5589,Client_5589,Undefined,20000
5590,Client_5590,Female,50000
5591,Client_5591,Female,50000
5592,Client_5592,Undefined,90000
5593,Client_5593,Undefined,-1
5594,Client_5594,Female,80000
5595,Client_5595,Undefined,90000
5596,Client_5596,Male,60000
5597,Client_5597,Undefined,100000
5598,Client_5598,Undefined,80000
5599,Client_5599,Undefined,80000
5600,Client_5600,Female,100000
5601,Client_5601,Female,90000
5602,Client_5602,Undefined,20000
5603,Client_5603,Female,20000
5604,Client_5604,Male,50000
5605,Client_5605,Male,40000
5606,Client_5606,Female,70000
5607,Client_5607,Undefined,100000
5608,Client_5608,Male,50000
5609,Client_5609,Male,50000
5610,Client_5610,Male,-1
5611,Client_5611,Male,-1
5612,Client_5612,Undefined,40000
5613,Client_5613,Undefined,20000
5614,Client_5614,Female,100000
5615,Client_5615,Female,50000
5616,Client_5616,Undefined,40000
5617,Client_5617,Female,20000
5618,Client_5618,Female,20000
5619,Client_5619,Female,-1
5620,Client_5620,Undefined,20000
5621,Client_5621,Male,20000
5622,Client_5622,Female,10000
5623,Client_5623,Undefined,40000
5624,Client_5624,Undefined,60000
5625,Client_5625,Female,-1
5626,Client_5626,Male,30000
5627,Client_5627,Female,100000
5628,Client_5628,Male,20000
5629,Client_5629,Male,30000
5630,Client_5630,Female,100000
5631,Client_5631,Male,10000
5632,Client_5632,Female,70000
5633,Client_5633,Female,30000
5634,Client_5634,Male,60000
5635,Client_5635,Female,100000
5636,Client_5636,Undefined,80000
5637,Client_5637,Female,90000
5638,Client_5638,Undefined,60000
5639,Client_5639,Female,80000
5640,Client_5640,Undefined,20000
5641,Client_5641,Undefined,40000
5642,Client_5642,Undefined,90000
5643,Client_5643,Undefined,-1
5644,Client_5644,Female,60000
5645,Client_5645,Female,50000
5646,Client_5646,Undefined,80000
5647,Client_5647,Female,40000
5648,Client_5648,Female,40000
5649,Client_5649,Female,-1
5650,Client_5650,Female,80000
5651,Client_5651,Male,50000
5652,Client_5652,Female,100000
5653,Client_5653,Undefined,20000
5654,Client_5654,Undefined,40000
5655,Client_5655,Undefined,50000
5656,Client_5656,Male,80000
5657,Client_5657,Male,20000
5658,Client_5658,Male,-1
5659,Client_5659,Male,70000
5660,Client_5660,Undefined,70000
5661,Client_5661,Male,70000
5662,Client_5662,Undefined,80000
5663,Client_5663,Female,70000
5664,Client_5664,Female,60000
5665,Client_5665,Undefined,70000
5666,Client_5666,Male,20000
5667,Client_5667,Undefined,30000
5668,Client_5668,Male,50000
5669,Client_5669,Undefined,50000
5670,Client_5670,Undefined,70000
5671,Client_5671,Male,10000
5672,Client_5672,Female,50000
5673,Client_5673,Undefined,30000
5674,Client_5674,Undefined,10000
5675,Client_5675,Undefined,60000
5676,Client_5676,Female,10000
5677,Client_5677,Male,30000
5678,Client_5678,Male,30000
5679,Client_5679,Male,-1
5680,Client_5680,Female,20000
5681,Client_5681,Male,20000
5682,Client_5682,Male,80000
5683,Client_5683,Male,30000
5684,Client_5684,Male,30000
5685,Client_5685,Male,50000
5686,Client_5686,Male,80000
5687,Client_5687,Undefined,30000
5688,Client_5688,Male,20000
5689,Client_5689,Male,20000
5690,Client_5690,Female,70000
5691,Client_5691,Undefined,70000
5692,Client_5692,Female,-1
5693,Client_5693,Female,90000
5694,Client_5694,Undefined,40000
5695,Client_5695,Female,90000
5696,Client_5696,Male,90000
5697,Client_5697,Male,10000
5698,Client_5698,Male,70000
5699,Client_5699,Male,80000
5700,Client_5700,Female,10000
5701,Client_5701,Male,90000
5702,Client_5702,Female,10000
5703,Client_5703,Male,40000
5704,Client_5704,Male,10000
5705,Client_5705,Male,60000
5706,Client_5706,Undefined,30000
5707,Client_5707,Undefined,50000
5708,Client_5708,Male,60000
5709,Client_5709,Male,-1
5710,Client_5710,Female,30000
5711,Client_5711,Undefined,70000
5712,Client_5712,Male,70000
5713,Client_5713,Female,80000
5714,Client_5714,Male,80000
5715,Client_5715,Male,20000
5716,Client_5716,Female,50000
5717,Client_5717,Male,50000
5718,Client_5718,Undefined,100000
5719,Client_5719,Male,70000
5720,Client_5720,Undefined,50000
5721,Client_5721,Male,90000
5722,Client_5722,Male,100000
5723,Client_5723,Female,70000
5724,Client_5724,Undefined,60000
5725,Client_5725,Female,90000
5726,Client_5726,Female,60000
5727,Client_5727,Male,-1
5728,Client_5728,Male,90000
5729,Client_5729,Undefined,40000
5730,Client_5730,Male,90000
5731,Client_5731,Undefined,40000
5732,Client_5732,Male,-1
5733,Client_5733,Female,70000
5734,Client_5734,Male,30000
5735,Client_5735,Female,10000
5736,Client_5736,Female,90000
5737,Client_5737,Female,80000
5738,Client_5738,Female,30000
5739,Client_5739,Undefined,60000
5740,Client_5740,Female,30000
5741,Client_5741,Female,40000
5742,Client_5742,Undefined,80000
5743,Client_5743,Male,60000
5744,Client_5744,Undefined,40000
5745,Client_5745,Male,60000
5746,Client_5746,Undefined,70000
5747,Client_5747,Undefined,100000
5748,Client_5748,Male,50000
5749,Client_5749,Undefined,60000
5750,Client_5750,Female,40000
5751,Client_5751,Female,100000
5752,Client_5752,Female,40000
5753,Client_5753,Male,80000
5754,Client_5754,Male,70000
5755,Client_5755,Female,10000
5756,Client_5756,Female,60000
5757,Client_5757,Undefined,70000
5758,Client_5758,Male,30000
5759,Client_5759,Undefined,70000
5760,Client_5760,Female,60000
5761,Client_5761,Male,10000
5762,Client_5762,Female,20000
5763,Client_5763,Undefined,30000
5764,Client_5764,Undefined,70000
5765,Client_5765,Male,40000
5766,Client_5766,Undefined,30000
5767,Client_5767,Undefined,-1
5768,Client_5768,Undefined,50000
5769,Client_5769,Female,30000
5770,Client_5770,Female,70000
5771,Client_5771,Undefined,20000
5772,Client_5772,Female,40000
5773,Client_5773,Female,100000
5774,Client_5774,Undefined,60000
5775,Client_5775,Male,90000
5776,Client_5776,Male,60000
5777,Client_5777,Undefined,30000
5778,Client_5778,Male,50000
5779,Client_5779,Female,100000
5780,Client_5780,Male,40000
5781,Client_5781,Female,50000
5782,Client_5782,Female,10000
5783,Client_5783,Undefined,50000
5784,Client_5784,Female,20000
5785,Client_5785,Female,10000
5786,Client_5786,Male,70000
5787,Client_5787,Female,-1
5788,Client_5788,Undefined,50000
5789,Client_5789,Male,80000
5790,Client_5790,Male,20000
5791,Client_5791,Undefined,60000
5792,Client_5792,Male,-1
5793,Client_5793,Undefined,-1
5794,Client_5794,Male,30000
5795,Client_5795,Male,80000
5796,Client_5796,Male,50000
5797,Client_5797,Female,50000
5798,Client_5798,Male,80000
5799,Client_5799,Female,80000
5800,Client_5800,Female,50000
5801,Client_5801,Female,90000
5802,Client_5802,Female,-1
5803,Client_5803,Male,30000
5804,Client_5804,Undefined,20000
5805,Client_5805,Male,30000
5806,Client_5806,Female,10000
5807,Client_5807,Female,30000
5808,Client_5808,Female,20000
5809,Client_5809,Undefined,10000
5810,Client_5810,Undefined,70000
5811,Client_5811,Undefined,80000
5812,Client_5812,Female,30000
5813,Client_5813,Male,50000
5814,Client_5814,Female,70000
5815,Client_5815,Undefined,80000
5816,Client_5816,Undefined,-1
5817,Client_5817,Male,10000
5818,Client_5818,Undefined,-1
5819,Client_5819,Undefined,20000
5820,Client_5820,Female,90000
5821,Client_5821,Male,70000
5822,Client_5822,Undefined,80000
5823,Client_5823,Male,70000
5824,Client_5824,Undefined,50000
5825,Client_5825,Male,20000
5826,Client_5826,Female,60000
5827,Client_5827,Undefined,-1
5828,Client_5828,Undefined,80000
5829,Client_5829,Undefined,80000
5830,Client_5830,Undefined,20000
5831,Client_5831,Undefined,50000
5832,Client_5832,Male,80000
5833,Client_5833,Male,10000
5834,Client_5834,Female,10000
5835,Client_5835,Male,60000
5836,Client_5836,Female,40000
5837,Client_5837,Female,20000
5838,Client_5838,Male,20000
5839,Client_5839,Female,60000
5840,Client_5840,Female,80000
5841,Client_5841,Male,-1
5842,Client_5842,Male,50000
5843,Client_5843,Female,10000
5844,Client_5844,Male,-1
5845,Client_5845,Undefined,-1
5846,Client_5846,Female,60000
5847,Client_5847,Undefined,10000
5848,Client_5848,Female,90000
5849,Client_5849,Male,20000
5850,Client_5850,Female,100000
5851,Client_5851,Female,80000
5852,Client_5852,Male,90000
5853,Client_5853,Undefined,30000
5854,Client_5854,Undefined,90000
5855,Client_5855,Male,60000
5856,Client_5856,Female,80000
5857,Client_5857,Male,-1
5858,Client_5858,Undefined,30000
5859,Client_5859,Female,70000
5860,Client_5860,Male,70000
5861,Client_5861,Male,90000
5862,Client_5862,Female,60000
5863,Client_5863,Male,20000
5864,Client_5864,Undefined,100000
5865,Client_5865,Female,90000
5866,Client_5866,Female,50000
5867,Client_5867,Male,30000
5868,Client_5868,Undefined,30000
5869,Client_5869,Male,40000
5870,Client_5870,Male,-1
5871,Client_5871,Female,60000
5872,Client_5872,Undefined,60000
5873,Client_5873,Undefined,40000
5874,Client_5874,Undefined,-1
5875,Client_5875,Female,100000
5876,Client_5876,Male,30000
5877,Client_5877,Male,40000
5878,Client_5878,Male,30000
5879,Client_5879,Male,10000
5880,Client_5880,Undefined,40000
5881,Client_5881,Undefined,100000
5882,Client_5882,Undefined,80000
5883,Client_5883,Undefined,90000
5884,Client_5884,Undefined,100000
5885,Client_5885,Undefined,70000
5886,Client_5886,Undefined,70000
5887,Client_5887,Female,-1
5888,Client_5888,Female,80000
5889,Client_5889,Undefined,-1
5890,Client_5890,Undefined,10000
5891,Client_5891,Undefined,80000
5892,Client_5892,Undefined,80000
5893,Client_5893,Male,40000
5894,Client_5894,Male,100000
5895,Client_5895,Male,60000
5896,Client_5896,Undefined,40000
5897,Client_5897,Female,20000
5898,Client_5898,Undefined,50000
5899,Client_5899,Male,-1
5900,Client_5900,Female,70000
5901,Client_5901,Female,-1
5902,Client_5902,Female,10000
5903,Client_5903,Male,-1
5904,Client_5904,Undefined,40000
5905,Client_5905,Male,30000
5906,Client_5906,Male,70000
5907,Client_5907,Female,70000
5908,Client_5908,Male,40000
5909,Client_5909,Undefined,80000
5910,Client_5910,Undefined,50000
5911,Client_5911,Male,70000
5912,Client_5912,Male,40000
5913,Client_5913,Female,20000
5914,Client_5914,Male,70000
5915,Client_5915,Undefined,100000
5916,Client_5916,Undefined,50000
5917,Client_5917,Female,30000
5918,Client_5918,Male,90000
5919,Client_5919,Undefined,100000
5920,Client_5920,Female,30000
5921,Client_5921,Male,-1
5922,Client_5922,Undefined,70000
5923,Client_5923,Undefined,30000
5924,Client_5924,Undefined,100000
5925,Client_5925,Female,50000
5926,Client_5926,Female,70000
5927,Client_5927,Female,50000
