Client_ID,Product_ID,Amount,Timestamp
1344,176,1,2023-09-14 15:15:00.465566
5556,75,3,2024-03-31 15:15:00.465568
7100,153,4,2024-01-08 15:15:00.465570
9477,51,8,2024-01-06 15:15:00.465572
7031,103,3,2023-09-12 15:15:00.465574
3634,189,1,2023-12-15 15:15:00.465576
7155,60,2,2023-12-22 15:15:00.465578
5586,50,8,2023-11-24 15:15:00.465580
9835,91,4,2023-07-02 15:15:00.465582
4486,149,2,2024-02-18 15:15:00.465584
634,28,1,2024-01-10 15:15:00.465586
3036,37,4,2023-09-27 15:15:00.465588
1545,185,8,2023-06-07 15:15:00.465590
4118,53,5,2023-04-27 15:15:00.465592
8275,54,10,2024-04-16 15:15:00.465594
9381,174,5,2023-07-20 15:15:00.465596
7327,132,8,2023-09-28 15:15:00.465598
8669,85,7,2023-06-20 15:15:00.465600
5250,2,3,2023-12-14 15:15:00.465603
150,197,9,2023-08-16 15:15:00.465605
7993,16,9,2024-01-08 15:15:00.465607
1653,123,5,2023-05-06 15:15:00.465609
3277,54,3,2024-01-04 15:15:00.465611
235,196,8,2023-12-03 15:15:00.465614
8781,165,1,2023-04-23 15:15:00.465616
977,92,5,2023-12-22 15:15:00.465618
7365,70,5,2023-07-24 15:15:00.465620
726,44,9,2024-03-05 15:15:00.465622
7645,186,7,2023-05-12 15:15:00.465624
7222,47,1,2024-04-13 15:15:00.465626
8304,26,4,2023-05-24 15:15:00.465628
2334,144,9,2024-02-08 15:15:00.465630
631,12,4,2024-02-25 15:15:00.465632
4332,109,4,2023-07-18 15:15:00.465635
6613,64,1,2024-04-01 15:15:00.465637
9160,163,10,2023-04-23 15:15:00.465639
8757,125,3,2024-02-25 15:15:00.465641
5399,132,8,2023-09-26 15:15:00.465643
6150,111,3,2023-08-22 15:15:00.465645
1352,81,7,2023-11-27 15:15:00.465647
8134,181,7,2024-02-06 15:15:00.465649
8517,79,7,2023-08-09 15:15:00.465651
2663,80,1,2023-05-22 15:15:00.465653
3770,96,6,2024-04-07 15:15:00.465655
8124,112,1,2023-11-01 15:15:00.465657
4044,148,3,2023-10-08 15:15:00.465659
6930,63,1,2023-09-17 15:15:00.465661
6076,148,6,2024-03-13 15:15:00.465663
866,125,6,2023-10-11 15:15:00.465665
4362,176,3,2024-01-15 15:15:00.465667
2028,168,2,2023-09-06 15:15:00.465669
1934,101,4,2023-04-27 15:15:00.465671
4212,108,2,2023-10-12 15:15:00.465673
6349,107,4,2023-08-20 15:15:00.465675
2241,39,9,2023-07-29 15:15:00.465677
467,174,10,2023-04-30 15:15:00.465679
5821,151,2,2023-09-29 15:15:00.465681
9975,109,9,2023-07-23 15:15:00.465683
9809,196,10,2023-12-23 15:15:00.465685
6218,5,10,2023-12-09 15:15:00.465687
5783,126,7,2023-10-05 15:15:00.465689
3588,3,6,2023-06-29 15:15:00.465691
5432,147,10,2024-01-19 15:15:00.465693
3301,90,2,2023-06-05 15:15:00.465695
4236,92,10,2024-03-06 15:15:00.465697
1135,112,4,2023-06-05 15:15:00.465699
3958,181,1,2023-12-09 15:15:00.465701
2835,116,6,2023-05-02 15:15:00.465703
3820,25,8,2023-05-09 15:15:00.465705
2563,72,10,2023-11-02 15:15:00.465707
7551,156,4,2023-09-29 15:15:00.465709
6342,118,5,2023-07-16 15:15:00.465711
9301,59,5,2023-11-23 15:15:00.465713
2556,155,10,2023-10-05 15:15:00.465715
2090,147,4,2024-02-24 15:15:00.465717
1256,196,7,2023-10-27 15:15:00.465719
629,188,8,2023-07-12 15:15:00.465722
3008,100,8,2023-06-30 15:15:00.465724
9158,64,8,2023-08-12 15:15:00.465727
5683,65,7,2023-12-15 15:15:00.465729
4249,98,6,2023-07-26 15:15:00.465731
920,187,3,2023-08-27 15:15:00.465733
5111,118,4,2023-06-22 15:15:00.465736
1214,197,5,2023-10-15 15:15:00.465738
6373,185,2,2023-05-02 15:15:00.465740
4498,174,8,2023-08-20 15:15:00.465742
3729,137,9,2023-10-15 15:15:00.465744
160,179,7,2023-04-19 15:15:00.465746
6006,164,4,2023-10-10 15:15:00.465748
7487,85,4,2023-09-20 15:15:00.465750
6132,41,3,2024-03-24 15:15:00.465752
5811,162,10,2024-01-21 15:15:00.465754
8443,46,4,2023-12-14 15:15:00.465756
5132,85,7,2023-04-27 15:15:00.465758
5298,177,4,2023-12-16 15:15:00.465760
1951,147,10,2023-12-06 15:15:00.465762
3493,148,7,2024-03-24 15:15:00.465765
1341,172,4,2023-04-27 15:15:00.465767
3502,167,9,2023-07-22 15:15:00.465769
8111,162,10,2024-03-10 15:15:00.465771
1295,153,4,2023-08-20 15:15:00.465773
9765,58,3,2023-06-16 15:15:00.465775
2969,4,10,2023-11-04 15:15:00.465777
7283,147,10,2023-07-20 15:15:00.465779
4629,145,10,2023-04-20 15:15:00.465781
1609,112,9,2024-02-27 15:15:00.465783
7091,165,10,2024-04-11 15:15:00.465786
7944,148,7,2023-11-26 15:15:00.465788
4818,95,9,2024-01-13 15:15:00.465790
1228,69,3,2023-12-06 15:15:00.465792
7431,47,5,2024-03-10 15:15:00.465794
4960,94,4,2023-05-08 15:15:00.465796
5115,156,8,2023-09-30 15:15:00.465798
3006,121,1,2023-05-11 15:15:00.465800
3804,172,3,2024-01-12 15:15:00.465802
4324,19,10,2024-03-18 15:15:00.465804
1143,10,8,2024-03-09 15:15:00.465806
9575,48,4,2024-03-22 15:15:00.465808
8339,100,5,2023-05-17 15:15:00.465810
8006,131,8,2023-04-28 15:15:00.465812
6877,189,6,2023-08-10 15:15:00.465814
5281,126,10,2024-02-02 15:15:00.465816
1150,105,3,2023-10-31 15:15:00.465818
3231,23,10,2023-07-10 15:15:00.465821
2527,175,9,2023-09-21 15:15:00.465823
531,86,7,2023-12-19 15:15:00.465825
2799,90,4,2024-02-02 15:15:00.465827
597,145,4,2023-07-08 15:15:00.465829
3650,70,6,2023-05-11 15:15:00.465831
6356,42,3,2024-01-26 15:15:00.465833
2482,188,2,2023-12-11 15:15:00.465835
4640,189,8,2024-02-13 15:15:00.465837
8157,165,5,2024-03-17 15:15:00.465839
5249,40,2,2024-03-06 15:15:00.465841
6711,40,10,2023-10-05 15:15:00.465844
9758,37,2,2024-02-08 15:15:00.465846
8670,165,6,2024-01-22 15:15:00.465849
8799,168,1,2023-11-29 15:15:00.465851
2107,132,1,2023-09-22 15:15:00.465853
4394,86,5,2023-12-18 15:15:00.465855
4017,79,3,2023-08-09 15:15:00.465857
6507,48,7,2024-03-15 15:15:00.465859
6234,117,4,2024-02-21 15:15:00.465862
4655,89,7,2023-10-08 15:15:00.465864
5299,95,10,2024-03-04 15:15:00.465866
6478,194,6,2023-11-16 15:15:00.465868
1215,190,4,2024-02-17 15:15:00.465870
9113,146,6,2024-02-07 15:15:00.465872
3056,88,9,2024-02-04 15:15:00.465874
4109,81,7,2024-02-16 15:15:00.465876
1141,14,4,2023-12-07 15:15:00.465878
8443,86,10,2023-10-29 15:15:00.465880
9926,66,8,2023-07-27 15:15:00.465882
4226,96,3,2023-09-29 15:15:00.465884
5144,80,10,2024-04-07 15:15:00.465886
5541,94,3,2024-04-15 15:15:00.465889
2181,8,8,2024-03-25 15:15:00.465890
1936,42,9,2024-02-18 15:15:00.465892
8182,99,8,2023-04-28 15:15:00.465894
6088,57,3,2023-06-06 15:15:00.465897
5706,68,7,2023-10-09 15:15:00.465899
1287,100,3,2023-10-22 15:15:00.465901
9597,5,10,2023-07-13 15:15:00.465903
5719,46,3,2024-03-18 15:15:00.465905
5765,12,10,2023-07-26 15:15:00.465907
3517,178,3,2023-04-26 15:15:00.465909
6207,77,3,2024-01-08 15:15:00.465911
8105,60,8,2023-06-05 15:15:00.465913
7926,110,9,2023-10-06 15:15:00.465915
6030,110,1,2024-01-11 15:15:00.465917
4072,21,1,2023-11-24 15:15:00.465919
6460,188,4,2024-04-09 15:15:00.465921
8131,187,4,2023-08-31 15:15:00.465923
6381,87,3,2023-11-26 15:15:00.465925
7022,9,9,2023-08-31 15:15:00.465927
5789,44,3,2023-07-16 15:15:00.465929
1342,22,9,2023-12-08 15:15:00.465931
7549,44,6,2023-10-21 15:15:00.465933
8210,111,2,2024-01-26 15:15:00.465935
9704,173,4,2024-02-16 15:15:00.465937
6009,186,9,2023-12-20 15:15:00.465940
7737,75,2,2023-05-22 15:15:00.465942
3041,119,1,2024-02-29 15:15:00.465944
1004,153,10,2023-07-02 15:15:00.465946
9049,181,7,2023-12-21 15:15:00.465948
5930,63,4,2024-01-14 15:15:00.465950
5697,10,3,2023-04-25 15:15:00.465952
2358,42,8,2023-07-12 15:15:00.465954
9776,29,7,2023-12-23 15:15:00.465956
5828,154,4,2023-06-22 15:15:00.465958
1156,166,8,2023-07-17 15:15:00.465960
2328,161,6,2023-09-17 15:15:00.465962
6663,156,8,2024-03-25 15:15:00.465964
2211,66,9,2024-01-20 15:15:00.465966
1271,192,3,2023-12-17 15:15:00.465968
6567,188,4,2024-03-29 15:15:00.465970
1975,62,4,2023-10-12 15:15:00.465972
1452,83,7,2023-04-22 15:15:00.465974
6954,181,4,2024-03-04 15:15:00.465976
6294,101,9,2024-03-06 15:15:00.465978
9510,36,7,2024-04-13 15:15:00.465979
5831,100,6,2024-04-07 15:15:00.465981
6864,4,3,2023-05-27 15:15:00.465983
868,151,4,2023-07-30 15:15:00.465985
5730,143,6,2024-04-03 15:15:00.465987
3206,196,6,2023-09-07 15:15:00.465989
8939,35,3,2023-11-29 15:15:00.465991
6632,37,7,2023-12-02 15:15:00.465993
8820,181,5,2024-03-06 15:15:00.465995
3056,116,5,2023-10-17 15:15:00.465997
5900,82,2,2023-08-20 15:15:00.465999
6691,51,1,2023-10-07 15:15:00.466001
270,69,5,2023-10-14 15:15:00.466003
9766,86,6,2024-02-24 15:15:00.466005
2260,118,2,2023-09-09 15:15:00.466007
8773,1,2,2023-05-11 15:15:00.466009
9358,138,8,2023-06-13 15:15:00.466011
3848,126,6,2023-05-21 15:15:00.466013
9971,85,8,2024-02-24 15:15:00.466015
2360,79,2,2023-08-08 15:15:00.466017
8135,162,2,2023-12-15 15:15:00.466019
8933,163,2,2023-04-27 15:15:00.466021
6609,101,7,2024-04-07 15:15:00.466023
3830,13,3,2024-02-04 15:15:00.466028
1445,189,8,2023-06-25 15:15:00.466030
267,11,8,2023-04-25 15:15:00.466032
7287,165,5,2023-06-01 15:15:00.466034
4128,142,4,2023-09-25 15:15:00.466036
7916,72,8,2023-07-17 15:15:00.466038
4174,81,9,2023-12-11 15:15:00.466040
6761,177,3,2023-09-29 15:15:00.466042
1333,137,1,2023-09-29 15:15:00.466044
8803,3,4,2024-03-07 15:15:00.466046
5146,71,4,2023-09-07 15:15:00.466048
5611,144,7,2023-04-24 15:15:00.466050
145,183,3,2023-11-06 15:15:00.466052
3295,161,2,2023-10-10 15:15:00.466054
5151,195,2,2023-04-26 15:15:00.466056
4065,65,6,2023-06-19 15:15:00.466059
7062,143,9,2023-08-28 15:15:00.466061
1268,140,9,2023-06-10 15:15:00.466063
1728,173,4,2023-09-15 15:15:00.466064
5335,102,5,2023-05-15 15:15:00.466066
8575,180,4,2024-04-15 15:15:00.466069
5128,171,5,2024-01-15 15:15:00.466071
335,185,7,2023-05-16 15:15:00.466073
5563,79,6,2024-01-04 15:15:00.466075
9451,185,1,2023-12-14 15:15:00.466077
1590,62,8,2023-07-07 15:15:00.466078
8666,98,3,2024-04-13 15:15:00.466081
3630,96,2,2024-04-07 15:15:00.466083
6338,196,1,2024-03-06 15:15:00.466085
5978,32,9,2023-09-05 15:15:00.466087
3468,180,2,2023-04-20 15:15:00.466089
9565,149,8,2024-03-27 15:15:00.466091
4649,121,5,2023-09-30 15:15:00.466093
5429,21,8,2024-03-30 15:15:00.466095
9131,2,9,2024-01-17 15:15:00.466097
2920,21,4,2024-04-04 15:15:00.466099
1054,179,2,2023-05-14 15:15:00.466101
9551,49,6,2023-11-19 15:15:00.466103
4564,11,4,2024-01-18 15:15:00.466105
2619,147,3,2024-03-26 15:15:00.466107
1693,21,1,2024-03-30 15:15:00.466109
2013,151,8,2023-08-05 15:15:00.466111
7872,194,3,2024-04-07 15:15:00.466113
404,147,9,2024-02-22 15:15:00.466115
1086,129,6,2023-10-26 15:15:00.466117
764,112,8,2023-07-30 15:15:00.466119
6538,77,5,2023-05-04 15:15:00.466121
5005,54,4,2023-09-22 15:15:00.466123
326,183,6,2023-05-16 15:15:00.466125
5960,77,5,2023-12-17 15:15:00.466127
2472,49,9,2024-04-09 15:15:00.466130
2109,75,6,2023-10-30 15:15:00.466132
1112,94,10,2023-07-26 15:15:00.466134
367,179,8,2023-12-09 15:15:00.466136
2229,74,6,2023-11-04 15:15:00.466138
6934,118,10,2023-08-17 15:15:00.466140
60,125,10,2023-05-09 15:15:00.466142
3216,24,1,2023-07-10 15:15:00.466144
6524,60,4,2024-03-23 15:15:00.466146
3630,174,3,2023-10-21 15:15:00.466148
2319,18,9,2023-08-03 15:15:00.466150
7772,9,3,2023-11-14 15:15:00.466152
7441,101,9,2023-07-08 15:15:00.466154
6896,60,4,2024-03-31 15:15:00.466156
5545,156,8,2023-04-29 15:15:00.466158
6501,86,10,2023-11-14 15:15:00.466160
8035,47,6,2024-01-25 15:15:00.466162
1919,38,6,2023-07-10 15:15:00.466164
7874,121,1,2023-05-23 15:15:00.466166
6521,109,8,2023-05-18 15:15:00.466168
6719,117,8,2024-01-12 15:15:00.466170
4297,127,1,2024-01-17 15:15:00.466172
6270,60,2,2023-06-04 15:15:00.466174
9366,154,6,2023-08-25 15:15:00.466176
3470,50,8,2024-02-09 15:15:00.466178
592,77,3,2024-01-12 15:15:00.466180
6589,74,3,2024-01-20 15:15:00.466182
9251,77,4,2023-10-06 15:15:00.466184
6467,122,3,2023-12-30 15:15:00.466186
5245,135,5,2023-05-22 15:15:00.466188
5560,74,8,2024-02-12 15:15:00.466190
3059,129,4,2023-06-17 15:15:00.466192
4695,32,8,2024-01-13 15:15:00.466194
2104,55,8,2023-08-19 15:15:00.466196
9585,53,3,2023-07-03 15:15:00.466198
4185,124,9,2023-06-18 15:15:00.466200
5087,38,9,2023-11-06 15:15:00.466202
8176,164,7,2023-08-31 15:15:00.466204
1001,49,2,2024-01-23 15:15:00.466206
3830,85,3,2023-10-12 15:15:00.466208
8004,157,4,2024-03-19 15:15:00.466217
6476,81,4,2023-05-04 15:15:00.466219
9294,102,3,2024-02-13 15:15:00.466222
9474,139,4,2024-04-16 15:15:00.466224
6982,134,7,2023-10-05 15:15:00.466226
7279,141,6,2023-09-23 15:15:00.466228
6442,199,7,2023-07-01 15:15:00.466230
3200,69,8,2024-01-29 15:15:00.466232
2498,56,10,2023-09-24 15:15:00.466234
5478,198,8,2024-04-12 15:15:00.466236
6584,110,2,2024-02-07 15:15:00.466239
9000,160,3,2024-04-02 15:15:00.466241
6991,117,3,2023-05-05 15:15:00.466243
4690,183,7,2023-06-19 15:15:00.466245
3052,102,9,2023-06-08 15:15:00.466247
9261,121,2,2023-05-06 15:15:00.466249
1524,154,6,2024-03-13 15:15:00.466251
9539,100,6,2023-12-07 15:15:00.466253
6306,93,3,2023-10-19 15:15:00.466255
2153,71,5,2023-11-30 15:15:00.466257
5253,88,6,2024-01-12 15:15:00.466259
5403,198,2,2024-02-02 15:15:00.466261
3201,40,7,2023-06-13 15:15:00.466263
4171,120,10,2023-07-24 15:15:00.466265
360,41,1,2024-01-18 15:15:00.466268
6060,158,2,2023-11-07 15:15:00.466270
8070,88,9,2023-06-05 15:15:00.466271
7219,58,5,2023-07-05 15:15:00.466273
8350,119,8,2023-06-25 15:15:00.466276
8943,29,3,2023-06-06 15:15:00.466278
7680,34,7,2023-11-18 15:15:00.466280
2682,23,7,2023-04-29 15:15:00.466282
9002,49,10,2023-07-29 15:15:00.466284
1658,57,1,2024-03-05 15:15:00.466286
5423,6,5,2023-05-20 15:15:00.466288
5400,110,1,2023-05-28 15:15:00.466290
2602,113,2,2023-11-26 15:15:00.466292
4600,173,8,2023-08-09 15:15:00.466294
6942,162,9,2023-12-14 15:15:00.466296
1446,2,9,2023-06-25 15:15:00.466298
7848,134,6,2023-07-28 15:15:00.466300
5058,1,6,2024-02-09 15:15:00.466302
542,197,10,2023-04-19 15:15:00.466304
7062,56,6,2023-09-16 15:15:00.466306
733,56,10,2023-09-04 15:15:00.466308
3895,10,10,2023-06-01 15:15:00.466310
8227,75,2,2024-02-04 15:15:00.466312
562,166,2,2024-01-20 15:15:00.466315
1866,174,10,2024-04-05 15:15:00.466317
6089,109,9,2024-02-25 15:15:00.466319
179,99,10,2023-07-24 15:15:00.466321
8450,88,5,2023-09-12 15:15:00.466323
9960,167,9,2023-09-07 15:15:00.466325
5459,94,6,2024-01-14 15:15:00.466327
922,148,7,2024-02-09 15:15:00.466329
6077,109,8,2023-12-15 15:15:00.466331
7559,164,6,2023-06-06 15:15:00.466333
1822,66,9,2023-06-03 15:15:00.466335
871,132,9,2024-02-27 15:15:00.466337
4690,174,3,2023-05-08 15:15:00.466339
9790,155,2,2023-09-17 15:15:00.466341
4705,146,7,2024-01-13 15:15:00.466343
5059,163,10,2024-04-14 15:15:00.466345
5595,78,9,2023-11-21 15:15:00.466348
4154,138,5,2023-07-04 15:15:00.466350
8303,188,10,2024-02-21 15:15:00.466352
8990,11,5,2023-09-12 15:15:00.466353
4252,149,2,2024-04-15 15:15:00.466355
2041,40,9,2024-03-06 15:15:00.466357
5700,23,2,2023-05-06 15:15:00.466359
297,106,1,2023-10-22 15:15:00.466362
5343,161,2,2023-10-04 15:15:00.466364
7865,120,5,2023-07-18 15:15:00.466366
9105,82,3,2023-09-05 15:15:00.466368
3350,3,5,2023-10-17 15:15:00.466370
7417,190,4,2023-06-27 15:15:00.466372
3326,12,5,2023-06-22 15:15:00.466374
4452,177,4,2023-08-04 15:15:00.466376
1663,189,7,2023-11-25 15:15:00.466378
5514,154,8,2023-08-07 15:15:00.466379
8908,156,1,2024-01-08 15:15:00.466381
9560,12,8,2023-11-24 15:15:00.466383
9586,117,2,2023-08-19 15:15:00.466385
6362,152,8,2023-09-06 15:15:00.466387
6920,192,5,2023-10-01 15:15:00.466389
7675,25,7,2023-09-22 15:15:00.466391
6783,179,8,2023-09-29 15:15:00.466393
6477,153,7,2023-12-01 15:15:00.466395
3148,26,8,2023-07-05 15:15:00.466397
5211,136,10,2023-11-19 15:15:00.466399
6346,33,2,2023-12-30 15:15:00.466401
3815,12,4,2023-05-04 15:15:00.466403
6516,186,2,2024-02-17 15:15:00.466405
6026,32,6,2023-04-24 15:15:00.466407
8983,14,6,2024-03-11 15:15:00.466409
1513,135,3,2023-12-31 15:15:00.466411
1018,163,7,2023-11-11 15:15:00.466413
8322,106,6,2023-08-18 15:15:00.466415
6819,24,3,2023-12-17 15:15:00.466417
3493,166,5,2024-02-27 15:15:00.466419
7424,73,5,2023-10-16 15:15:00.466421
6704,63,6,2023-04-29 15:15:00.466423
5633,121,8,2023-05-14 15:15:00.466425
3660,126,7,2023-05-21 15:15:00.466427
6397,185,2,2023-06-04 15:15:00.466429
4160,109,3,2023-05-12 15:15:00.466431
7052,8,5,2023-07-26 15:15:00.466433
7007,48,2,2023-10-09 15:15:00.466435
6261,99,8,2023-05-13 15:15:00.466437
4679,91,6,2023-09-12 15:15:00.466439
902,10,9,2023-05-09 15:15:00.466442
2748,116,7,2024-03-23 15:15:00.466445
5640,153,3,2023-12-16 15:15:00.466447
2741,91,10,2023-09-18 15:15:00.466449
3222,91,1,2023-10-06 15:15:00.466451
1268,65,1,2024-02-09 15:15:00.466453
2862,90,10,2023-06-14 15:15:00.466455
6497,114,5,2023-09-25 15:15:00.466456
2234,24,1,2023-07-21 15:15:00.466458
3305,114,7,2023-06-01 15:15:00.466461
9436,88,7,2023-07-11 15:15:00.466463
4445,96,7,2023-09-11 15:15:00.466464
8260,102,10,2023-07-11 15:15:00.466466
4128,85,10,2024-01-22 15:15:00.466468
475,132,7,2023-06-10 15:15:00.466470
6695,9,3,2023-12-27 15:15:00.466472
2191,167,5,2024-01-02 15:15:00.466474
2168,94,1,2023-10-08 15:15:00.466477
8202,165,5,2024-02-06 15:15:00.466479
160,92,10,2024-01-04 15:15:00.466481
6059,57,4,2023-12-11 15:15:00.466483
7124,174,1,2023-05-25 15:15:00.466485
1588,198,6,2024-03-23 15:15:00.466487
4993,35,3,2023-10-07 15:15:00.466489
7438,82,6,2024-02-10 15:15:00.466491
3123,127,1,2024-01-07 15:15:00.466493
5291,53,2,2023-09-21 15:15:00.466495
118,178,4,2023-11-11 15:15:00.466496
5393,168,3,2023-05-11 15:15:00.466498
441,82,7,2024-03-02 15:15:00.466500
921,49,9,2024-03-15 15:15:00.466502
4104,75,6,2024-03-31 15:15:00.466504
4726,156,1,2023-10-13 15:15:00.466506
5819,7,5,2023-11-14 15:15:00.466508
3511,24,8,2023-08-10 15:15:00.466510
9565,65,5,2023-08-23 15:15:00.466512
4457,93,8,2024-03-18 15:15:00.466514
6033,200,3,2024-02-23 15:15:00.466516
6601,141,10,2023-11-15 15:15:00.466518
5103,39,10,2023-06-23 15:15:00.466520
3186,125,5,2023-12-25 15:15:00.466522
2212,119,2,2023-07-27 15:15:00.466524
6501,137,3,2024-03-29 15:15:00.466526
4544,49,3,2023-09-14 15:15:00.466528
7094,139,10,2024-03-29 15:15:00.466530
6527,175,2,2023-04-25 15:15:00.466532
7559,21,2,2024-03-19 15:15:00.466534
8610,101,5,2023-11-14 15:15:00.466536
5726,85,3,2023-12-03 15:15:00.466538
9125,3,9,2023-11-17 15:15:00.466540
5518,60,5,2023-11-29 15:15:00.466543
2334,104,9,2023-08-22 15:15:00.466545
6731,84,7,2023-06-03 15:15:00.466547
5712,45,1,2023-10-27 15:15:00.466549
5292,121,1,2023-08-24 15:15:00.466551
4960,126,5,2024-04-11 15:15:00.466553
8379,63,1,2023-07-12 15:15:00.466554
8240,28,8,2023-07-04 15:15:00.466556
3067,81,9,2023-06-05 15:15:00.466559
6813,160,8,2023-05-20 15:15:00.466561
5027,162,2,2023-12-31 15:15:00.466563
5450,90,9,2023-10-26 15:15:00.466565
4274,130,8,2024-01-20 15:15:00.466567
4583,100,10,2024-04-08 15:15:00.466569
2074,75,8,2023-05-19 15:15:00.466571
210,20,2,2023-11-23 15:15:00.466573
3708,90,8,2023-10-17 15:15:00.466575
1251,136,6,2024-02-28 15:15:00.466577
6487,25,3,2023-07-26 15:15:00.466579
3699,149,5,2023-08-18 15:15:00.466581
3129,146,9,2023-11-30 15:15:00.466583
7440,11,7,2023-11-14 15:15:00.466585
5769,158,1,2024-02-18 15:15:00.466587
6159,188,8,2024-01-14 15:15:00.466589
7417,130,8,2024-01-25 15:15:00.466591
9659,181,5,2023-10-25 15:15:00.466593
1840,148,10,2023-05-07 15:15:00.466595
4522,4,2,2024-02-10 15:15:00.466597
2643,191,8,2023-07-21 15:15:00.466599
478,59,6,2023-08-11 15:15:00.466601
245,147,3,2023-10-12 15:15:00.466603
7509,38,3,2023-04-27 15:15:00.466605
7380,138,7,2023-11-10 15:15:00.466607
6377,164,8,2023-07-24 15:15:00.466609
9871,37,9,2023-07-27 15:15:00.466611
2155,99,5,2024-03-16 15:15:00.466613
7914,62,4,2023-06-03 15:15:00.466615
5762,8,1,2023-05-11 15:15:00.466617
3557,149,1,2023-10-05 15:15:00.466620
8813,78,8,2023-04-30 15:15:00.466621
248,197,3,2023-07-26 15:15:00.466623
470,192,6,2024-04-04 15:15:00.466625
648,30,10,2023-12-15 15:15:00.466627
4500,140,3,2023-09-22 15:15:00.466629
2880,71,4,2023-12-06 15:15:00.466631
26,126,8,2023-05-23 15:15:00.466634
580,98,7,2023-05-05 15:15:00.466649
455,56,4,2023-07-18 15:15:00.466652
6830,103,8,2023-05-10 15:15:00.466654
1701,137,10,2024-03-27 15:15:00.466656
7377,3,9,2023-05-01 15:15:00.466659
687,64,8,2024-03-29 15:15:00.466661
3671,44,5,2023-04-30 15:15:00.466663
2463,146,8,2023-06-05 15:15:00.466665
8895,103,9,2024-01-31 15:15:00.466667
2120,100,3,2023-11-28 15:15:00.466669
7142,192,2,2023-08-16 15:15:00.466671
3073,198,1,2023-10-01 15:15:00.466673
2257,98,8,2023-04-27 15:15:00.466675
7623,39,6,2023-08-01 15:15:00.466677
43,157,5,2023-05-22 15:15:00.466679
1366,70,9,2023-05-30 15:15:00.466681
1924,192,10,2023-09-09 15:15:00.466683
1019,165,8,2023-10-11 15:15:00.466685
3497,3,1,2023-06-09 15:15:00.466687
5837,105,4,2024-01-17 15:15:00.466689
1202,109,8,2023-06-12 15:15:00.466691
5735,121,3,2023-09-09 15:15:00.466693
805,136,9,2023-05-02 15:15:00.466696
6344,71,7,2023-08-16 15:15:00.466698
8729,77,5,2023-11-17 15:15:00.466700
3191,159,4,2023-11-01 15:15:00.466702
2061,126,3,2023-09-19 15:15:00.466704
3105,154,9,2023-06-18 15:15:00.466706
4108,85,4,2024-04-07 15:15:00.466708
8695,191,9,2024-03-11 15:15:00.466710
4095,121,4,2023-10-02 15:15:00.466712
3461,3,6,2024-03-22 15:15:00.466714
3327,98,7,2023-09-10 15:15:00.466716
4934,130,7,2024-03-14 15:15:00.466718
5841,54,1,2024-03-10 15:15:00.466720
780,85,3,2023-10-06 15:15:00.466722
8904,147,6,2024-02-05 15:15:00.466724
6182,121,1,2024-03-03 15:15:00.466726
5160,69,1,2023-05-17 15:15:00.466728
1547,62,7,2023-06-10 15:15:00.466730
7665,49,8,2024-04-09 15:15:00.466732
5943,136,5,2024-02-04 15:15:00.466734
5472,100,3,2023-08-07 15:15:00.466736
1587,146,4,2023-04-24 15:15:00.466738
781,4,5,2023-09-06 15:15:00.466740
7712,22,1,2024-02-05 15:15:00.466742
8395,84,10,2024-03-01 15:15:00.466744
2146,45,2,2024-01-25 15:15:00.466746
3774,172,5,2024-02-26 15:15:00.466748
9346,123,3,2023-10-22 15:15:00.466750
4680,150,4,2023-09-06 15:15:00.466752
4646,200,7,2023-04-21 15:15:00.466754
2267,158,10,2023-08-28 15:15:00.466756
8856,32,10,2023-08-07 15:15:00.466758
863,193,5,2023-11-19 15:15:00.466760
6359,122,3,2023-12-07 15:15:00.466762
3292,117,2,2023-07-16 15:15:00.466764
1014,189,3,2023-10-06 15:15:00.466766
7719,122,3,2023-06-29 15:15:00.466768
4282,46,2,2024-01-04 15:15:00.466770
9779,81,6,2023-12-05 15:15:00.466772
8359,48,4,2024-04-09 15:15:00.466774
431,2,5,2023-06-03 15:15:00.466776
6846,12,2,2023-06-11 15:15:00.466778
687,127,4,2023-06-09 15:15:00.466780
2565,48,7,2024-01-15 15:15:00.466782
8374,115,8,2023-07-13 15:15:00.466784
1965,45,9,2024-03-06 15:15:00.466786
7495,101,5,2023-07-29 15:15:00.466788
3634,18,4,2024-01-11 15:15:00.466790
3968,161,3,2024-01-15 15:15:00.466792
5144,86,8,2023-08-05 15:15:00.466794
7518,92,5,2024-04-12 15:15:00.466796
5540,66,10,2023-07-22 15:15:00.466798
5260,32,3,2024-04-15 15:15:00.466800
567,147,8,2024-02-06 15:15:00.466802
8245,187,1,2024-01-30 15:15:00.466804
5477,51,10,2023-12-25 15:15:00.466806
7536,46,3,2024-01-05 15:15:00.466808
6022,63,10,2023-11-16 15:15:00.466810
6250,90,7,2023-06-20 15:15:00.466812
1303,81,3,2023-07-16 15:15:00.466814
6514,10,3,2023-11-29 15:15:00.466816
8953,97,8,2024-02-08 15:15:00.466818
3894,195,3,2023-05-22 15:15:00.466820
8745,145,6,2023-07-07 15:15:00.466823
556,173,6,2024-04-13 15:15:00.466825
2353,189,2,2024-02-29 15:15:00.466827
4221,180,9,2023-06-08 15:15:00.466829
5412,169,9,2023-09-15 15:15:00.466831
6087,144,2,2024-01-11 15:15:00.466833
